Id,SalePrice
1461,119401.03950554732
1462,159722.0025811399
1463,183129.28389815925
1464,200091.47115579393
1465,193227.6401932487
1466,163761.95816240707
1467,167494.86688597893
1468,161558.8850692738
1469,194007.50884919273
1470,116418.86713366713
1471,193407.0237391669
1472,92100.61004189291
1473,88917.73988896838
1474,144210.81558598063
1475,110561.60859499869
1476,354382.74695384136
1477,250583.01589293097
1478,301656.4524278683
1479,288135.1261115731
1480,468879.1713463121
1481,340630.10717486695
1482,216053.02359620115
1483,180481.38080271418
1484,161077.21470543012
1485,191250.61474258
1486,192148.6213782611
1487,335919.3266573782
1488,241507.90264561374
1489,191651.68062787064
1490,235287.26484155192
1491,187995.68044035695
1492,91481.92734280248
1493,181161.76768495236
1494,284852.13069868094
1495,279444.83167288173
1496,228676.61527997802
1497,168961.55055881166
1498,159237.2092506629
1499,154947.94143747835
1500,147999.96888938482
1501,164422.26437062366
1502,141733.33774553388
1503,284511.8679901751
1504,238215.30131417266
1505,223817.70873967803
1506,189782.57220563994
1507,235078.4119748963
1508,204720.0028535067
1509,159892.44653345458
1510,139215.75606595995
1511,146574.08661039194
1512,164592.81021346504
1513,141663.61380962262
1514,155430.10701916215
1515,188567.7786474584
1516,158458.02810586907
1517,170087.56494038255
1518,128803.24926605576
1519,204257.60606756867
1520,125598.41256671358
1521,130149.52420107476
1522,174753.8906495374
1523,105724.0859077941
1524,126086.67072666362
1525,118498.21660664976
1526,111787.34568199453
1527,102422.266527126
1528,134693.00111610896
1529,146157.42114932594
1530,181820.31307523575
1531,105596.65122467629
1532,96122.0383127451
1533,144759.785622297
1534,123400.93466147174
1535,150972.95546713058
1536,108797.91351040675
1537,61952.143691887315
1538,162963.91845110853
1539,178382.23286406338
1540,96803.92193052218
1541,137882.52742169765
1542,129573.51307735223
1543,193830.63898799082
1544,82116.08689690781
1545,114464.93811646919
1546,129811.4204527147
1547,123955.6889563275
1548,128681.62559968201
1549,112724.2213843864
1550,127769.678481454
1551,104066.93028396316
1552,125726.93664977344
1553,145419.03749825558
1554,112622.74057775314
1555,162901.79835545563
1556,88013.87178904275
1557,102130.09414168789
1558,100408.12981591953
1559,80081.9820801274
1560,135407.2098660504
1561,123588.77398156615
1562,124268.75209798438
1563,113751.03848785446
1564,156215.33638197274
1565,138372.31872709794
1566,242813.32095462224
1567,76052.02408119496
1568,237192.35398778642
1569,134845.1721760306
1570,138158.0423493461
1571,117111.98508034024
1572,141694.41396221463
1573,237730.52144895343
1574,120565.62774022255
1575,225410.02688071795
1576,248731.10737281732
1577,178365.69178404543
1578,142895.08550768835
1579,142614.27916267462
1580,195968.58986921338
1581,159770.01596767665
1582,118590.04937519075
1583,301422.1097331015
1584,213859.97949571253
1585,130357.72891089886
1586,67812.38745967096
1587,102786.86791985205
1588,148401.11173753926
1589,101668.56337685429
1590,131668.2499202572
1591,89941.41140510682
1592,118524.41144053118
1593,121001.04309701466
1594,109269.86577223393
1595,102833.9510987163
1596,212525.34927717128
1597,184009.59288040356
1598,223384.32389923526
1599,169573.17786467573
1600,160908.7184642748
1601,66534.48694848082
1602,113595.50603382017
1603,87821.88017588903
1604,255493.83249989423
1605,249073.0064997285
1606,166797.58439684453
1607,176232.3728138156
1608,225354.196306927
1609,179651.77177234823
1610,144105.3808013237
1611,139138.98618258655
1612,164853.6930933237
1613,167942.31621883067
1614,118998.1544301052
1615,90518.46718135406
1616,76127.83852656644
1617,90032.90360826919
1618,123374.39213363305
1619,136173.78520576833
1620,153415.45595099352
1621,129092.82003811601
1622,139167.9947064671
1623,261473.71114144695
1624,211445.2497947987
1625,116306.62634173429
1626,168432.21246271124
1627,195959.42368870988
1628,283245.6793278337
1629,175447.3024906513
1630,332398.1071352297
1631,227074.707507917
1632,240780.75060908476
1633,171921.3773306833
1634,184699.205080308
1635,168960.74017697718
1636,145726.32259603063
1637,197687.5205764763
1638,180038.29470853528
1639,192057.9779213447
1640,246889.5001109654
1641,183563.50929440418
1642,228729.8445443961
1643,211863.5721096738
1644,237284.6746567839
1645,188035.5749444263
1646,155064.50119334372
1647,159877.66496173845
1648,123603.96865943985
1649,137698.8738048572
1650,108295.11476895484
1651,120543.65202204893
1652,94724.2587787204
1653,98077.76184160456
1654,138044.95134290727
1655,138471.99780191758
1656,137856.5322757551
1657,139225.17826380552
1658,141476.44554486725
1659,114204.91096668477
1660,152483.33225637994
1661,429931.51351105754
