Id,SalePrice
1461,119438.64359543369
1462,157956.80261909057
1463,192124.77310251963
1464,207956.88383026767
1465,187588.85199616448
1466,176144.67408218968
1467,176316.7949747736
1468,170981.08495764906
1469,185705.79110910586
1470,132044.45771167395
1471,194268.96676647014
1472,96221.78843193539
1473,99491.67696578334
1474,150693.54001651486
1475,117417.70313313873
1476,373810.76382183546
1477,259197.69780585784
1478,278903.5943526787
1479,278194.38213176164
1480,530330.846782377
1481,328365.88186261425
1482,203835.81895027464
1483,168389.26673085024
1484,162929.49840739966
1485,178262.39714695624
1486,191334.79789881874
1487,344253.91721521097
1488,233643.06007567485
1489,205178.01516386925
1490,244115.34261665554
1491,192622.29261759724
1492,83344.34473923166
1493,188642.02535518614
1494,293650.89112816844
1495,284902.54816266446
1496,259124.8734980777
1497,176948.02412581677
1498,170448.41607739404
1499,168666.32994052043
1500,166690.93816442287
1501,180396.34854229417
1502,146413.24601910505
1503,274914.07434415113
1504,240336.23987809021
1505,221437.37698194652
1506,185314.0981955666
1507,257940.09824922206
1508,192552.79814186774
1509,164127.29156307675
1510,150980.3070052968
1511,142151.06430323824
1512,175307.39348871596
1513,142002.00796072313
1514,150275.91921993234
1515,197643.6780621273
1516,150220.01244708596
1517,161898.69205241173
1518,128263.81963736204
1519,235061.0741124017
1520,136374.84450317535
1521,137275.63201326574
1522,167734.2784417007
1523,112257.21295850724
1524,120018.06303350868
1525,122552.83561184381
1526,115704.98491028816
1527,103523.43872301273
1528,130890.2022695093
1529,155719.15366316962
1530,173535.33027569004
1531,104428.57171659614
1532,92761.75938868806
1533,142350.57150529465
1534,119403.47195250835
1535,157528.25283420624
1536,109596.58726756221
1537,67208.6449737723
1538,159648.32632564742
1539,189020.95018154886
1540,104195.35094797274
1541,143192.4551096919
1542,136917.47884587842
1543,203957.8949606468
1544,77095.70822848735
1545,114285.68435436816
1546,133224.56933262636
1547,139569.2338963716
1548,142978.6646105737
1549,115433.1338934098
1550,147302.76941650794
1551,103805.06648075106
1552,136925.6797623852
1553,152457.67929542792
1554,117662.35887240882
1555,166175.02189234394
1556,78051.00237000144
1557,93399.3508883153
1558,95860.45380520805
1559,95192.08262988148
1560,137896.64419590007
1561,136729.49034101522
1562,125558.29881866158
1563,121182.5709014349
1564,161275.17540616763
1565,152205.63456423403
1566,235615.59493660822
1567,69844.44542640133
1568,219701.68865042465
1569,146015.05421583622
1570,140866.26171534305
1571,119966.44822416191
1572,143870.45012917664
1573,253068.04309498312
1574,118749.8336805088
1575,230421.81280181577
1576,239083.1365583213
1577,189585.7124302279
1578,141451.48674696437
1579,156241.06158090694
1580,190232.97178278197
1581,146398.77799943794
1582,129693.72338215171
1583,316599.6293813008
1584,227123.13724039966
1585,143736.75234191056
1586,65851.5132837757
1587,103849.28406610414
1588,150929.0116707056
1589,103055.1150302134
1590,137955.61221823664
1591,94677.311402217
1592,114545.83165127969
1593,128584.87975988179
1594,136121.99384460232
1595,110568.18092788463
1596,240691.75574842255
1597,185403.27462212963
1598,208478.21291426595
1599,162416.20699473517
1600,156447.5223233677
1601,61333.15803843101
1602,110461.91201766148
1603,89592.13289761535
1604,270455.5106632074
1605,230438.37743628738
1606,175263.57907833238
1607,160564.84901581742
1608,211008.93375950542
1609,189145.804204767
1610,173144.59524797404
1611,144910.5638617874
1612,166900.2335146451
1613,174658.79203527275
1614,119704.86768858127
1615,81525.88024855738
1616,67138.73335752272
1617,88715.58203124019
1618,122785.63180351836
1619,147080.49632640992
1620,161156.7218964106
1621,143412.67891392193
1622,142942.1792480619
1623,271059.57927725185
1624,225781.65426408037
1625,120764.13982713768
1626,158716.7851771099
1627,194416.4623754921
1628,264513.7536021796
1629,184836.31825951778
1630,347574.08078030037
1631,214563.94042341053
1632,228346.15953449532
1633,173531.3405946236
1634,186166.64695865446
1635,184707.43572905991
1636,151989.56774827244
1637,212323.3152876111
1638,187207.25162247245
1639,176961.44817160803
1640,248709.89627420864
1641,173644.99254084597
1642,232554.1289973119
1643,216570.86325039392
1644,234620.85755501784
1645,203244.61054651285
1646,162458.71233492077
1647,159453.84766034846
1648,130974.67572571783
1649,140135.65802262546
1650,123684.71275713539
1651,125255.1169734857
1652,94410.60777815756
1653,99660.68379542614
1654,145900.7910029911
1655,151438.25891598474
1656,143054.82986551186
1657,148178.96023391592
1658,148679.18288936696
1659,127363.7307723793
1660,165463.39660935002
1661,469751.18662110565
1662,391269.12667405437
1663,381304.95761020604
1664,491327.4802545296
1665,295089.2190415262
1666,333074.1119661701
1667,391953.0497262537
1668,325798.7939686772
1669,282168.3704083533
1670,333610.3452943815
1671,251378.2484410351
1672,439306.2465866196
1673,304294.1770586505
1674,245389.304560572
1675,197427.8215086928
1676,197328.24996955277
1677,219161.42016200547
1678,524716.4119281481
1679,380100.3386738653
1680,356237.9831209641
1681,245015.51868340123
1682,307358.7073495673
1683,174043.0741932142
1684,163718.0968359106
1685,172275.31616295435
1686,167515.64295864225
1687,170489.92106385753
1688,187269.87186587596
1689,200943.3536431732
1690,192962.7204124623
1691,180883.28131906025
1692,248913.43497746755
1693,172109.04343830995
1694,185092.95344992707
1695,168502.37899128985
1696,276930.6890671083
1697,177739.68381952628
1698,370102.2092657777
1699,326675.0977512498
1700,251330.48745331104
1701,266714.5407150339
1702,249828.81767908813
1703,243065.20016133477
1704,283659.9150825333
1705,227915.88862673842
1706,432782.6097590661
1707,217072.86285397192
1708,207052.2263960494
1709,263329.6803977293
1710,213625.92283642734
1711,258890.3981360085
1712,274263.8884947717
1713,264207.5895799952
1714,218756.64790208088
1715,217856.08199148264
1716,183779.66642462194
1717,162963.23679875885
1718,123082.75600184631
1719,198711.20040061884
1720,237709.19081235296
1721,163182.14853380178
1722,120930.61888567534
1723,160163.03945638036
1724,218767.3781060151
1725,242791.60002840243
1726,189865.29822051505
1727,159532.3523100418
1728,181455.30081183484
1729,174729.3906496779
1730,160990.42535254994
1731,123670.11862502912
1732,136886.97037540632
1733,122187.29628728869
1734,127152.2391464475
1735,134140.16195833817
1736,117892.70255881514
1737,292837.34749041585
1738,225053.75592009042
1739,251643.5784902351
1740,235286.6758386759
1741,208328.67715313443
1742,172840.7804989996
1743,177782.64488864038
1744,293283.18733258307
1745,221194.6574655201
1746,191356.78052239033
1747,222523.32011437565
1748,231518.6189836508
1749,158161.22557165803
1750,127536.25464487444
1751,233687.99404343273
1752,120105.59374758696
1753,140037.6152214432
1754,192835.74173532732
1755,172502.9186823157
1756,133482.28593312443
1757,125665.54171448297
1758,148654.88308340477
1759,161561.19192568905
1760,161629.48286848134
1761,150269.4058845846
1762,205697.54800541446
1763,170913.30888786478
1764,119833.83131773274
1765,150804.97130929484
1766,178885.58774405395
1767,204053.42003108223
1768,145213.96280723266
1769,170797.9186332942
1770,142665.33422871097
1771,130313.23309647442
1772,132578.40318726609
1773,134444.7990583434
1774,137052.74363593903
1775,141322.33097874545
1776,126506.88736996349
1777,115820.87977465142
1778,133932.51322093004
1779,119150.23721160005
1780,177756.4310251246
1781,127676.08167831108
1782,94336.22170132677
1783,145712.63867043253
1784,110852.05019289331
1785,118507.23519818581
1786,144379.9143662532
1787,161093.02333439316
1788,65814.74883580148
1789,92925.42932270747
1790,77774.1004723875
1791,182945.36142755454
1792,160314.1634015321
1793,127614.62902524063
1794,149123.931737421
1795,136197.20277449247
1796,130261.50214252278
1797,122520.26381362502
1798,127390.0085907891
1799,113318.01685496925
1800,139633.69852533357
1801,135746.57991634237
1802,133965.85697748768
1803,148195.71107746984
1804,146098.26487529898
1805,134417.63721686587
1806,120721.33277651123
1807,124129.22958097649
1808,119650.153671259
1809,125561.62770612542
1810,153041.07768990693
1811,107532.3555730778
1812,90835.31023095887
1813,129565.82083313479
1814,100298.57001077793
1815,51447.83712056881
1816,98413.30577550015
1817,107690.09174283942
1818,150117.09157398815
1819,129777.98620698848
1820,65169.606292441684
1821,104017.78843220015
1822,146141.48241159722
1823,52444.986216448655
1824,133365.34946632347
1825,143231.79991897207
1826,113255.78338001342
1827,102086.97848767188
1828,139376.072170573
1829,102348.42837769548
1830,146119.29150625138
1831,138450.3238207645
1832,94012.08466518365
1833,144946.54182552526
1834,126505.26585364508
1835,127413.95581156504
1836,114075.34670197235
1837,88796.49005281234
1838,130946.8491346631
1839,99960.95295048424
1840,167549.72382711206
1841,152334.68092358398
1842,87990.31937511764
1843,142544.56792422934
1844,143428.52818619498
1845,146699.62325106523
1846,153599.48492835346
1847,160425.33649244974
1848,54969.050616266184
1849,101751.82949479301
1850,115650.22966830779
1851,157255.81660884793
1852,120809.25634772157
1853,145050.4832150968
1854,161845.72988909596
1855,144424.2265679832
1856,218854.59531097085
1857,139979.8686707413
1858,136356.47946784197
1859,116924.72857321081
1860,150990.98301751557
1861,116340.5232729253
1862,284303.486652146
1863,262294.3748443512
1864,262294.3748443512
1865,336556.76657143387
1866,318694.6784223839
1867,228208.85446121125
1868,298303.6530798672
1869,203513.34393394025
1870,210886.89207252805
1871,239362.4769246009
1872,175704.7462631245
1873,240831.53608457604
1874,140176.7393269318
1875,196560.99457175107
1876,199870.4635053323
1877,216022.60800841992
1878,206923.10781203717
1879,134989.59175809546
1880,135292.95244776455
1881,240236.27314381563
1882,255542.05820437695
1883,189353.77791025353
1884,209106.2441602032
1885,245836.24816581214
1886,276135.4025108509
1887,200605.1306546236
1888,261249.37249846593
1889,158364.04466964817
1890,134026.25726726264
1891,140072.92876866006
1892,100345.59875614019
1893,137065.70212281717
1894,124130.1924641716
1895,136947.8332166235
1896,126197.3117033345
1897,124740.43846385027
1898,113830.30518755608
1899,146519.82587340564
1900,152609.08466626762
1901,170271.16626938363
1902,136662.19227058667
1903,233654.21136449033
1904,137965.38744167043
1905,192999.07620821937
1906,181442.20370760577
1907,199142.5163079638
1908,109809.94565457909
1909,135402.27636595705
1910,120947.82986401426
1911,223175.1356488938
1912,315713.6028091788
1913,148956.7773732993
1914,69197.0471479092
1915,319949.06697830145
1916,55376.54736478476
1917,250421.13830863617
1918,141218.77398300995
1919,186068.45433162784
1920,156637.85365087126
1921,394596.0167085018
1922,320749.3784826507
1923,217138.57086396858
1924,222741.7610791753
1925,203868.163343798
1926,416948.68745367223
1927,131842.32617725353
1928,159682.09389206354
1929,127275.66412329597
1930,134903.39549734403
1931,150523.51441232
1932,142131.28200143066
1933,214814.83518478164
1934,185546.2785726847
1935,173268.01868591458
1936,192589.17550959316
1937,181878.89266415878
1938,178231.56234789809
1939,225061.95261300905
1940,185387.00496893437
1941,179304.30717193324
1942,191575.0992145207
1943,207544.40796062778
1944,370906.4438084292
1945,412940.93778751884
1946,147060.99559308484
1947,296759.7900676284
1948,182021.12425202806
1949,241846.6759618055
1950,176053.43362760227
1951,262296.76878265
1952,208555.28322899784
1953,173806.09941781577
1954,182972.01544410017
1955,138097.65838137933
1956,306130.34698722913
1957,157055.13488526986
1958,331083.1870252887
1959,142095.13780496395
1960,110500.94899777716
1961,124962.38290922635
1962,95289.50464546809
1963,105890.65267150597
1964,114179.16405698788
1965,150144.05669183686
1966,131979.18582939025
1967,288011.0800870572
1968,423726.1666160853
1969,389616.1183217862
1970,499375.0050543516
1971,457567.78284938564
1972,372231.2240763353
1973,259069.5692951702
1974,312624.73479414784
1975,493998.872733558
1976,276707.0377155392
1977,375117.07724018954
1978,378950.6449270581
1979,339332.7830366258
1980,200578.4049797574
1981,351395.4349930271
1982,222495.4928184492
1983,209792.53590398273
1984,170081.4277690554
1985,225108.264257815
1986,210977.87134053736
1987,181500.40572527773
1988,178402.1260108671
1989,187738.0595391761
1990,215405.41234837862
1991,234687.86640765425
1992,219377.6519905843
1993,161567.2163418543
1994,231683.57409158614
1995,181482.98967041806
1996,248907.29102929484
1997,301138.7257961844
1998,324938.9948938086
1999,275178.9799147342
2000,308914.44632843055
2001,261383.06298729993
2002,234630.5472306879
2003,254517.3329085137
2004,297606.11337195954
2005,203202.82722453694
2006,214592.65434173515
2007,233860.97435402585
2008,231394.34393700326
2009,205790.05261724384
2010,190355.83585537164
2011,131736.72552777888
2012,173281.27653196076
2013,187182.59182810134
2014,181544.81259495264
2015,200194.92488492173
2016,198902.892953304
2017,195105.98509081316
2018,122729.50890353735
2019,134144.9479496382
2020,111885.48985400013
2021,110783.91853633417
2022,166316.41540610063
2023,137158.21639074714
2024,259332.39331256688
2025,360896.51118553546
2026,173676.50200802344
2027,165066.19669775976
2028,150641.22691580318
2029,186462.6997641928
2030,275537.83289978217
2031,237332.2638264105
2032,242088.7411297672
2033,265667.8117499951
2034,168679.34742802108
2035,226987.46567241268
2036,189009.4467996897
2037,192175.35789519985
2038,305388.2092217075
2039,214993.30751214424
2040,283734.299838002
2041,242533.26056036312
2042,194634.5563335055
2043,171911.87673031286
2044,166287.28389545355
2045,217669.1151441797
2046,132412.13023569956
2047,152183.2674269724
2048,135225.34938668768
2049,133916.71651166413
2050,172188.86425570995
2051,106042.50350739897
2052,134591.51615529452
2053,144765.24603553582
2054,84938.27637583192
2055,151582.5934983844
2056,144621.88996377456
2057,119251.85005593489
2058,231429.28626223456
2059,140195.92764461064
2060,166895.61513256203
2061,159351.78419384256
2062,130635.099887871
2063,118372.39313285162
2064,150269.0869735596
2065,120073.23765192971
2066,163943.59568767212
2067,114010.05998907512
2068,135265.26631778537
2069,82903.69454820786
2070,109737.40884418621
2071,98280.26641077496
2072,126183.98555595422
2073,145724.12198207108
2074,190920.83317242915
2075,145889.12589061935
2076,127112.20423850908
2077,154331.31463718176
2078,127037.07348203732
2079,130280.1130959784
2080,115195.08389956999
2081,121565.51872582528
2082,133104.92027041016
2083,143035.22823492717
2084,111750.61976909473
2085,121081.91266822544
2086,129371.95253578848
2087,123200.04932845644
2088,97063.61007233942
2089,75775.68500066642
2090,129387.94951878444
2091,120737.22254621
2092,129188.9026867898
2093,110743.9890481881
2094,104181.93220015311
2095,145926.9975138063
2096,72511.4296146004
2097,96254.46499050675
2098,148646.45383131693
2099,58771.59532018958
2100,93698.70152141963
2101,114889.71024420201
2102,124160.6802002765
2103,109062.13447672062
2104,139621.81444130826
2105,127851.60371002738
2106,63081.26877229714
2107,222305.00882069016
2108,111043.1244601548
2109,114891.76938023872
2110,132606.80434189297
2111,146424.71931584078
2112,142909.2094836947
2113,120786.44000494215
2114,107392.75703286745
2115,162123.07231477322
2116,117040.0010140578
2117,167841.76807965862
2118,122575.01771922875
2119,108926.9416094396
2120,121214.82811605495
2121,98270.78483524905
2122,118057.41674798985
2123,82745.61873238419
2124,165432.1088683345
2125,127641.00434602503
2126,142112.74457595422
2127,155617.21753184483
2128,123511.28411463517
2129,90279.87506163682
2130,153442.75580485235
2131,137934.71212486833
2132,112653.82140326721
2133,117491.68047048937
2134,120316.37581833283
2135,88621.51668655967
2136,82317.82067824798
2137,114088.37780155336
2138,127028.61085262125
2139,158658.52247064
2140,132865.83178148099
2141,150105.57131751926
2142,130021.43735311423
2143,146615.03511448283
2144,122588.45574298872
2145,139589.76627822188
2146,167983.48640616355
2147,130364.1699880746
2148,136693.18875592062
2149,149861.0614692922
2150,226672.99326470515
2151,107646.25454592434
2152,165528.87706073528
2153,154419.3674437322
2154,111559.08155413311
2155,143392.2283832868
2156,268305.83974789036
2157,233247.89485345816
2158,229823.44014491362
2159,197092.71010149195
2160,163100.20128839454
2161,239299.8321337945
2162,402762.66826218495
2163,370944.2106661913
2164,238299.181632365
2165,205091.35000288347
2166,148326.880501339
2167,214628.98931782143
2168,209275.3966137813
2169,203625.2381474385
2170,226751.98267531162
2171,155762.07112289398
2172,128734.74803655842
2173,162952.1155770187
2174,222181.51456613824
2175,306518.95795528573
2176,306814.9082975173
2177,245411.5560637867
2178,201329.52932930112
2179,143851.31330429684
2180,240605.09109012334
2181,184276.01084181975
2182,210888.50445972307
2183,185175.85638200905
2184,126747.54501678562
2185,123500.9624750567
2186,147182.8171625608
2187,161150.4167647653
2188,159771.663419857
2189,258329.05628338348
2190,77515.52732013041
2191,81852.9703436833
2192,88605.37824495383
2193,97830.46607960253
2194,108313.35882944346
2195,110372.19990027673
2196,109763.62955683797
2197,112344.30816245382
2198,159764.79424729003
2199,200219.47049047722
2200,144969.87456211518
2201,133509.08061505418
2202,212793.02254758982
2203,144050.12830873847
2204,188067.4742284476
2205,110437.62109874078
2206,137904.64676821636
2207,217659.9178865764
2208,255939.31323878907
2209,239393.6785917207
2210,121818.26239682235
2211,109302.84637829916
2212,120310.86081941104
2213,104651.97339295813
2214,136627.71159310485
2215,100943.78414532557
2216,146754.76740260998
2217,72408.51433030049
2218,88215.64122656966
2219,79237.61136207878
2220,80007.25641778417
2221,329228.56542085763
2222,270125.4272761615
2223,286693.04311181145
2224,201758.4306132344
2225,122503.25763604602
2226,188878.26284003956
2227,209638.47002595526
2228,261119.4322866874
2229,231812.5409067719
2230,166717.21842722618
2231,230353.74864346467
2232,184486.19384773064
2233,170847.7817046067
2234,229644.64314581975
2235,224030.66696477687
2236,250495.88725146945
2237,335993.69384057354
2238,199920.37641665808
